artist,day,day_index,detail_link,stage,year
B-DASH,12/29,1,/wiki/B-DASH,EARTH STAGE,2003
ASIAN KUNG-FU GENERATION,12/29,1,/wiki/ASIAN_KUNG-FU_GENERATION,EARTH STAGE,2003
斉藤和義,12/29,1,/wiki/%E6%96%89%E8%97%A4%E5%92%8C%E7%BE%A9,EARTH STAGE,2003
一青窈,12/29,1,/wiki/%E4%B8%80%E9%9D%92%E7%AA%88,EARTH STAGE,2003
GRAPEVINE,12/29,1,/wiki/GRAPEVINE,EARTH STAGE,2003
奥田民生,12/29,1,/wiki/%E5%A5%A5%E7%94%B0%E6%B0%91%E7%94%9F,EARTH STAGE,2003
HY,12/29,1,/wiki/HY_(%E3%83%90%E3%83%B3%E3%83%89),EARTH STAGE,2003
LOST IN TIME,12/29,1,/wiki/LOST_IN_TIME,GALAXY STAGE,2003
MAMALAID RAG,12/29,1,/wiki/MAMALAID_RAG,GALAXY STAGE,2003
無戒秀徳アコースティック＆エレクトリック,12/29,1,/wiki/%E5%90%91%E4%BA%95%E7%A7%80%E5%BE%B3,GALAXY STAGE,2003
SOURCE,12/29,1,/wiki/SOURCE,GALAXY STAGE,2003
POTSHOT,12/29,1,/wiki/POTSHOT,GALAXY STAGE,2003
太陽族,12/29,1,/wiki/%E5%A4%AA%E9%99%BD%E6%97%8F_(%E3%83%90%E3%83%B3%E3%83%89),GALAXY STAGE,2003
10-FEET,12/29,1,/wiki/10-FEET,GALAXY STAGE,2003
スネオヘアー,12/29,1,/wiki/%E3%82%B9%E3%83%8D%E3%82%AA%E3%83%98%E3%82%A2%E3%83%BC,GALAXY STAGE,2003
HAWAIIAN6,12/30,2,/wiki/HAWAIIAN6,EARTH STAGE,2003
GOING UNDER GROUND,12/30,2,/wiki/GOING_UNDER_GROUND,EARTH STAGE,2003
ACO,12/30,2,/wiki/ACO,EARTH STAGE,2003
FIRE BALL,12/30,2,/wiki/FIRE_BALL_(%E3%83%AC%E3%82%B2%E3%82%A8%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%97),EARTH STAGE,2003
ZAZEN BOYS,12/30,2,/wiki/ZAZEN_BOYS,EARTH STAGE,2003
BACK DROP BOMB,12/30,2,/wiki/BACK_DROP_BOMB,EARTH STAGE,2003
くるり,12/30,2,/wiki/%E3%81%8F%E3%82%8B%E3%82%8A,EARTH STAGE,2003
detroit7,12/30,2,/w/index.php?title=Detroit7&action=edit&redlink=1,GALAXY STAGE,2003
SPARTA LOCALS,12/30,2,/wiki/SPARTA_LOCALS,GALAXY STAGE,2003
日暮愛葉,12/30,2,/wiki/%E6%97%A5%E6%9A%AE%E6%84%9B%E8%91%89,GALAXY STAGE,2003
Syrup16g,12/30,2,/wiki/Syrup16g,GALAXY STAGE,2003
THE BACK HORN,12/30,2,/wiki/THE_BACK_HORN,GALAXY STAGE,2003
smorgas,12/30,2,/wiki/Smorgas,GALAXY STAGE,2003
POLYSICS,12/30,2,/wiki/POLYSICS,GALAXY STAGE,2003
山嵐,12/30,2,/wiki/%E5%B1%B1%E5%B5%90_(%E3%83%90%E3%83%B3%E3%83%89),GALAXY STAGE,2003
くるり,12/31,3,/wiki/%E3%81%8F%E3%82%8B%E3%82%8A,EARTH STAGE,2003
エレファントカシマシ,12/31,3,/wiki/%E3%82%A8%E3%83%AC%E3%83%95%E3%82%A1%E3%83%B3%E3%83%88%E3%82%AB%E3%82%B7%E3%83%9E%E3%82%B7,EARTH STAGE,2003
HUSKING BEE,12/31,3,/wiki/HUSKING_BEE,EARTH STAGE,2003
AIR,12/31,3,/wiki/%E8%BB%8A%E8%B0%B7%E6%B5%A9%E5%8F%B8,EARTH STAGE,2003
東京スカパラダイスオーケストラ,12/31,3,/wiki/%E6%9D%B1%E4%BA%AC%E3%82%B9%E3%82%AB%E3%83%91%E3%83%A9%E3%83%80%E3%82%A4%E3%82%B9%E3%82%AA%E3%83%BC%E3%82%B1%E3%82%B9%E3%83%88%E3%83%A9,EARTH STAGE,2003
忌野清志郎,12/31,3,/wiki/%E5%BF%8C%E9%87%8E%E6%B8%85%E5%BF%97%E9%83%8E,EARTH STAGE,2003
ACIDMAN,12/31,3,/wiki/ACIDMAN,EARTH STAGE,2003
氣志團,12/31,3,/wiki/%E6%B0%A3%E5%BF%97%E5%9C%98,EARTH STAGE,2003
レミオロメン,12/31,3,/wiki/%E3%83%AC%E3%83%9F%E3%82%AA%E3%83%AD%E3%83%A1%E3%83%B3,EARTH STAGE,2003
HEESEY WITH DUDES,12/31,3,/wiki/HEESEY_WITH_DUDES,GALAXY STAGE,2003
DMBQ,12/31,3,/wiki/DMBQ,GALAXY STAGE,2003
ART-SCHOOL,12/31,3,/wiki/ART-SCHOOL,GALAXY STAGE,2003
Polaris,12/31,3,/wiki/Polaris_(%E3%83%90%E3%83%B3%E3%83%89),GALAXY STAGE,2003
スケボーキング,12/31,3,/wiki/%E3%82%B9%E3%82%B1%E3%83%9C%E3%83%BC%E3%82%AD%E3%83%B3%E3%82%B0,GALAXY STAGE,2003
PENPALS,12/31,3,/wiki/PENPALS,GALAXY STAGE,2003
babamania,12/31,3,/wiki/Babamania,GALAXY STAGE,2003
堂島孝平×GO-GO KING RECORDERS,12/31,3,/wiki/%E5%A0%82%E5%B3%B6%E5%AD%9D%E5%B9%B3,GALAXY STAGE,2003
フラワーカンパニーズ,12/31,3,/wiki/%E3%83%95%E3%83%A9%E3%83%AF%E3%83%BC%E3%82%AB%E3%83%B3%E3%83%91%E3%83%8B%E3%83%BC%E3%82%BA,GALAXY STAGE,2003
曽我部恵一,12/31,3,/wiki/%E6%9B%BD%E6%88%91%E9%83%A8%E6%81%B5%E4%B8%80,GALAXY STAGE,2003
GOING UNDER GROUND,12/29,1,/wiki/GOING_UNDER_GROUND,EARTH STAGE,2004
斉藤和義,12/29,1,/wiki/%E6%96%89%E8%97%A4%E5%92%8C%E7%BE%A9,EARTH STAGE,2004
奥田民生,12/29,1,/wiki/%E5%A5%A5%E7%94%B0%E6%B0%91%E7%94%9F,EARTH STAGE,2004
TRICERATOPS,12/29,1,/wiki/TRICERATOPS,EARTH STAGE,2004
一青窈,12/29,1,/wiki/%E4%B8%80%E9%9D%92%E7%AA%88,EARTH STAGE,2004
175R,12/29,1,/wiki/175R,EARTH STAGE,2004
レミオロメン,12/29,1,/wiki/%E3%83%AC%E3%83%9F%E3%82%AA%E3%83%AD%E3%83%A1%E3%83%B3,EARTH STAGE,2004
10-FEET,12/29,1,/wiki/10-FEET,GALAXY STAGE,2004
Jackson vibe,12/29,1,/wiki/Jackson_vibe,GALAXY STAGE,2004
locofrank,12/29,1,/wiki/Locofrank,GALAXY STAGE,2004
THE MODS,12/29,1,/wiki/THE_MODS,GALAXY STAGE,2004
REVERSLOW,12/29,1,/wiki/REVERSLOW,GALAXY STAGE,2004
the band apart,12/29,1,/wiki/The_band_apart,GALAXY STAGE,2004
ストレイテナー,12/29,1,/wiki/%E3%82%B9%E3%83%88%E3%83%AC%E3%82%A4%E3%83%86%E3%83%8A%E3%83%BC,GALAXY STAGE,2004
ELLEGARDEN,12/29,1,/wiki/ELLEGARDEN,GALAXY STAGE,2004
矢野絢子,12/29,1,/wiki/%E7%9F%A2%E9%87%8E%E7%B5%A2%E5%AD%90,MOON STAGE,2004
東京60WATTS,12/29,1,/wiki/%E6%9D%B1%E4%BA%AC60WATTS,MOON STAGE,2004
セカイイチ,12/29,1,/wiki/%E3%82%BB%E3%82%AB%E3%82%A4%E3%82%A4%E3%83%81,MOON STAGE,2004
フラワーカンパニーズ,12/29,1,/wiki/%E3%83%95%E3%83%A9%E3%83%AF%E3%83%BC%E3%82%AB%E3%83%B3%E3%83%91%E3%83%8B%E3%83%BC%E3%82%BA,MOON STAGE,2004
detroit7,12/29,1,,MOON STAGE,2004
野狐禅,12/29,1,/wiki/%E9%87%8E%E7%8B%90%E7%A6%85_(%E3%83%95%E3%82%A9%E3%83%BC%E3%82%AF%E3%83%90%E3%83%B3%E3%83%89),MOON STAGE,2004
フジファブリック,12/29,1,/wiki/%E3%83%95%E3%82%B8%E3%83%95%E3%82%A1%E3%83%96%E3%83%AA%E3%83%83%E3%82%AF,MOON STAGE,2004
グレートマエカワ（フラワーカンパニーズ）,12/29,1,/wiki/%E3%83%95%E3%83%A9%E3%83%AF%E3%83%BC%E3%82%AB%E3%83%B3%E3%83%91%E3%83%8B%E3%83%BC%E3%82%BA,DJ BOOTH,2004
松本素生（GOING UNDER GROUND）,12/29,1,/wiki/GOING_UNDER_GROUND,DJ BOOTH,2004
ロケットマン(ふかわりょう),12/29,1,/wiki/%E3%83%AD%E3%82%B1%E3%83%83%E3%83%88%E3%83%9E%E3%83%B3,DJ BOOTH,2004
片平実(GETTING BETTER),12/29,1,,DJ BOOTH,2004
保坂壮彦(soultoday),12/29,1,,DJ BOOTH,2004
前田博章(puke!),12/29,1,,DJ BOOTH,2004
HUSKING BEE,12/30,2,/wiki/HUSKING_BEE,EARTH STAGE,2004
ZAZEN BOYS,12/30,2,/wiki/ZAZEN_BOYS,EARTH STAGE,2004
GRAPEVINE,12/30,2,/wiki/GRAPEVINE,EARTH STAGE,2004
エレファントカシマシ,12/30,2,/wiki/%E3%82%A8%E3%83%AC%E3%83%95%E3%82%A1%E3%83%B3%E3%83%88%E3%82%AB%E3%82%B7%E3%83%9E%E3%82%B7,EARTH STAGE,2004
ACIDMAN,12/30,2,/wiki/ACIDMAN,EARTH STAGE,2004
100s,12/30,2,/wiki/100s,EARTH STAGE,2004
くるり,12/30,2,/wiki/%E3%81%8F%E3%82%8B%E3%82%8A,EARTH STAGE,2004
The ピーズ,12/30,2,/wiki/The_%E3%83%94%E3%83%BC%E3%82%BA,GALAXY STAGE,2004
THE COLLECTORS,12/30,2,/wiki/%E3%82%B6%E3%83%BB%E3%82%B3%E3%83%AC%E3%82%AF%E3%82%BF%E3%83%BC%E3%82%BA,GALAXY STAGE,2004
Polaris,12/30,2,/wiki/Polaris_(%E3%83%90%E3%83%B3%E3%83%89),GALAXY STAGE,2004
MO'SOME TONEBENDER,12/30,2,/wiki/MO%27SOME_TONEBENDER,GALAXY STAGE,2004
スネオヘアー,12/30,2,/wiki/%E3%82%B9%E3%83%8D%E3%82%AA%E3%83%98%E3%82%A2%E3%83%BC,GALAXY STAGE,2004
eastern youth,12/30,2,/wiki/Eastern_youth,GALAXY STAGE,2004
麗蘭,12/30,2,/wiki/%E9%BA%97%E8%98%AD,GALAXY STAGE,2004
YO-KING,12/30,2,/wiki/YO-KING,GALAXY STAGE,2004
アナログフィッシュ,12/30,2,/wiki/%E3%82%A2%E3%83%8A%E3%83%AD%E3%82%B0%E3%83%95%E3%82%A3%E3%83%83%E3%82%B7%E3%83%A5,MOON STAGE,2004
bloodthirsty butchers,12/30,2,/wiki/Bloodthirsty_butchers,MOON STAGE,2004
NOTALIN'S(遠藤ミチロウ&石塚俊彦&坂本弘道),12/30,2,,MOON STAGE,2004
COMEBACK MY DAUGHTERS,12/30,2,/wiki/COMEBACK_MY_DAUGHTERS,MOON STAGE,2004
DOPING PANDA,12/30,2,/wiki/DOPING_PANDA,MOON STAGE,2004
マボロシ,12/30,2,/wiki/%E3%83%9E%E3%83%9C%E3%83%AD%E3%82%B7,MOON STAGE,2004
SOURCE,12/30,2,/wiki/SOURCE,MOON STAGE,2004
endive(from Dragon Ash),12/30,2,/wiki/Endive,DJ BOOTH,2004
古市コータロー&小里誠(THE COLLECTORS),12/30,2,/wiki/%E5%8F%A4%E5%B8%82%E3%82%B3%E3%83%BC%E3%82%BF%E3%83%AD%E3%83%BC,DJ BOOTH,2004
SUGIURUMN,12/30,2,/wiki/SUGIURUMN,DJ BOOTH,2004
片平実(GETTING BETTER),12/30,2,,DJ BOOTH,2004
保坂壮彦(soultoday),12/30,2,,DJ BOOTH,2004
前田博章(puke!),12/30,2,,DJ BOOTH,2004
くるり,12/31,3,/wiki/%E3%81%8F%E3%82%8B%E3%82%8A,EARTH STAGE,2004
佐野元春 and The Hobo King Band,12/31,3,/wiki/%E4%BD%90%E9%87%8E%E5%85%83%E6%98%A5,EARTH STAGE,2004
東京スカパラダイスオーケストラ,12/31,3,/wiki/%E6%9D%B1%E4%BA%AC%E3%82%B9%E3%82%AB%E3%83%91%E3%83%A9%E3%83%80%E3%82%A4%E3%82%B9%E3%82%AA%E3%83%BC%E3%82%B1%E3%82%B9%E3%83%88%E3%83%A9,EARTH STAGE,2004
THE MAD CAPSULE MARKETS,12/31,3,/wiki/THE_MAD_CAPSULE_MARKETS,EARTH STAGE,2004
忌野清志郎& NICE MIDDLEwith NEW BLUE DAY HORNS,12/31,3,/wiki/%E5%BF%8C%E9%87%8E%E6%B8%85%E5%BF%97%E9%83%8E,EARTH STAGE,2004
KREVA,12/31,3,/wiki/KREVA,EARTH STAGE,2004
B-DASH,12/31,3,/wiki/B-DASH,EARTH STAGE,2004
BACK DROP BOMB,12/31,3,/wiki/BACK_DROP_BOMB,EARTH STAGE,2004
RHYMESTER,12/31,3,/wiki/RHYMESTER,EARTH STAGE,2004
POLYSICS,12/31,3,/wiki/POLYSICS,GALAXY STAGE,2004
MCU & 浜崎貴司,12/31,3,/wiki/MCU,GALAXY STAGE,2004
Salyu,12/31,3,/wiki/Salyu,GALAXY STAGE,2004
LOST IN TIME,12/31,3,/wiki/LOST_IN_TIME,GALAXY STAGE,2004
THE BACK HORN,12/31,3,/wiki/THE_BACK_HORN,GALAXY STAGE,2004
サンボマスター,12/31,3,/wiki/%E3%82%B5%E3%83%B3%E3%83%9C%E3%83%9E%E3%82%B9%E3%82%BF%E3%83%BC,GALAXY STAGE,2004
グループ魂,12/31,3,/wiki/%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%97%E9%AD%82,GALAXY STAGE,2004
ART-SCHOOL,12/31,3,/wiki/ART-SCHOOL,GALAXY STAGE,2004
Syrup16g,12/31,3,/wiki/Syrup16g,GALAXY STAGE,2004
曽我部恵一,12/31,3,/wiki/%E6%9B%BD%E6%88%91%E9%83%A8%E6%81%B5%E4%B8%80,GALAXY STAGE,2004
勝手にしやがれ,12/31,3,/wiki/%E5%8B%9D%E6%89%8B%E3%81%AB%E3%81%97%E3%82%84%E3%81%8C%E3%82%8C_(%E3%82%B8%E3%83%A3%E3%82%BA%E3%83%90%E3%83%B3%E3%83%89),MOON STAGE,2004
つばき,12/31,3,/wiki/%E3%81%A4%E3%81%B0%E3%81%8D,MOON STAGE,2004
Ces Chiens(早川義夫・佐久間正英),12/31,3,/wiki/%E6%97%A9%E5%B7%9D%E7%BE%A9%E5%A4%AB,MOON STAGE,2004
つじあやの,12/31,3,/wiki/%E3%81%A4%E3%81%98%E3%81%82%E3%82%84%E3%81%AE,MOON STAGE,2004
SPARTA LOCALS,12/31,3,/wiki/SPARTA_LOCALS,MOON STAGE,2004
BEAT CRUSADERS,12/31,3,/wiki/BEAT_CRUSADERS,MOON STAGE,2004
椿屋四重奏,12/31,3,/wiki/%E6%A4%BF%E5%B1%8B%E5%9B%9B%E9%87%8D%E5%A5%8F,MOON STAGE,2004
ランクヘッド,12/31,3,/wiki/%E3%83%A9%E3%83%B3%E3%82%AF%E3%83%98%E3%83%83%E3%83%89,MOON STAGE,2004
THC!!,12/31,3,/wiki/THC!!,MOON STAGE,2004
BAZRA,12/31,3,/wiki/BAZRA,MOON STAGE,2004
曽我部恵一,12/31,3,/wiki/%E6%9B%BD%E6%88%91%E9%83%A8%E6%81%B5%E4%B8%80,DJ BOOTH,2004
JUN,12/31,3,/wiki/JUN,DJ BOOTH,2004
ハヤシヒロユキ(POLYSICS),12/31,3,/wiki/%E3%83%8F%E3%83%A4%E3%82%B7%E3%83%92%E3%83%AD%E3%83%A6%E3%82%AD,DJ BOOTH,2004
RAM RIDER,12/31,3,/wiki/RAM_RIDER,DJ BOOTH,2004
片平実(GETTING BETTER),12/31,3,,DJ BOOTH,2004
保坂壮彦(soultoday),12/31,3,,DJ BOOTH,2004
前田博章(puke!),12/31,3,,DJ BOOTH,2004
ORANGE RANGE,12/29,1,/wiki/ORANGE_RANGE,EARTH STAGE,2005
GOING UNDER GROUND,12/29,1,/wiki/GOING_UNDER_GROUND,EARTH STAGE,2005
ACIDMAN,12/29,1,/wiki/ACIDMAN,EARTH STAGE,2005
奥田民生,12/29,1,/wiki/%E5%A5%A5%E7%94%B0%E6%B0%91%E7%94%9F,EARTH STAGE,2005
ELLEGARDEN,12/29,1,/wiki/ELLEGARDEN,EARTH STAGE,2005
Ken Yokoyama,12/29,1,/wiki/Ken_Yokoyama,EARTH STAGE,2005
東京スカパラダイスオーケストラ,12/29,1,/wiki/%E6%9D%B1%E4%BA%AC%E3%82%B9%E3%82%AB%E3%83%91%E3%83%A9%E3%83%80%E3%82%A4%E3%82%B9%E3%82%AA%E3%83%BC%E3%82%B1%E3%82%B9%E3%83%88%E3%83%A9,EARTH STAGE,2005
syrup16g,12/29,1,/wiki/Syrup16g,GALAXY STAGE,2005
フジファブリック,12/29,1,/wiki/%E3%83%95%E3%82%B8%E3%83%95%E3%82%A1%E3%83%96%E3%83%AA%E3%83%83%E3%82%AF,GALAXY STAGE,2005
B-DASH,12/29,1,/wiki/B-DASH,GALAXY STAGE,2005
BENNIE K,12/29,1,/wiki/BENNIE_K,GALAXY STAGE,2005
the band apart,12/29,1,/wiki/The_band_apart,GALAXY STAGE,2005
THE BACK HORN,12/29,1,/wiki/THE_BACK_HORN,GALAXY STAGE,2005
木村カエラ,12/29,1,/wiki/%E6%9C%A8%E6%9D%91%E3%82%AB%E3%82%A8%E3%83%A9,GALAXY STAGE,2005
ストレイテナー,12/29,1,/wiki/%E3%82%B9%E3%83%88%E3%83%AC%E3%82%A4%E3%83%86%E3%83%8A%E3%83%BC,GALAXY STAGE,2005
チャットモンチー,12/29,1,/wiki/%E3%83%81%E3%83%A3%E3%83%83%E3%83%88%E3%83%A2%E3%83%B3%E3%83%81%E3%83%BC,MOON STAGE,2005
スパルタローカルズ,12/29,1,/wiki/%E3%82%B9%E3%83%91%E3%83%AB%E3%82%BF%E3%83%AD%E3%83%BC%E3%82%AB%E3%83%AB%E3%82%BA,MOON STAGE,2005
The ピーズ,12/29,1,/wiki/The_%E3%83%94%E3%83%BC%E3%82%BA,MOON STAGE,2005
つばき,12/29,1,/wiki/%E3%81%A4%E3%81%B0%E3%81%8D,MOON STAGE,2005
アナログフィッシュ,12/29,1,/wiki/%E3%82%A2%E3%83%8A%E3%83%AD%E3%82%B0%E3%83%95%E3%82%A3%E3%83%83%E3%82%B7%E3%83%A5,MOON STAGE,2005
セカイイチ,12/29,1,/wiki/%E3%82%BB%E3%82%AB%E3%82%A4%E3%82%A4%E3%83%81,MOON STAGE,2005
The Miceteeth,12/29,1,/wiki/The_Miceteeth,MOON STAGE,2005
Caravan,12/29,1,/wiki/Caravan,MOON STAGE,2005
RAM RIDER,12/29,1,/wiki/RAM_RIDER,DJ BOOTH,2005
ロケットマン,12/29,1,/wiki/%E3%83%AD%E3%82%B1%E3%83%83%E3%83%88%E3%83%9E%E3%83%B3,DJ BOOTH,2005
endive(from Dragon Ash),12/29,1,/wiki/Endive,DJ BOOTH,2005
サンボマスター,12/30,2,/wiki/%E3%82%B5%E3%83%B3%E3%83%9C%E3%83%9E%E3%82%B9%E3%82%BF%E3%83%BC,EARTH STAGE,2005
RHYMESTER,12/30,2,/wiki/RHYMESTER,EARTH STAGE,2005
BACK DROP BOMB,12/30,2,/wiki/BACK_DROP_BOMB,EARTH STAGE,2005
グループ魂,12/30,2,/wiki/%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%97%E9%AD%82,EARTH STAGE,2005
GRAPEVINE,12/30,2,/wiki/GRAPEVINE,EARTH STAGE,2005
ZAZEN BOYS,12/30,2,/wiki/ZAZEN_BOYS,EARTH STAGE,2005
ASIAN KUNG-FU GENERATION,12/30,2,/wiki/ASIAN_KUNG-FU_GENERATION,EARTH STAGE,2005
POLYSICS,12/30,2,/wiki/POLYSICS,GALAXY STAGE,2005
eastern youth,12/30,2,/wiki/Eastern_youth,GALAXY STAGE,2005
曽我部恵一バンド,12/30,2,/wiki/%E6%9B%BD%E6%88%91%E9%83%A8%E6%81%B5%E4%B8%80,GALAXY STAGE,2005
スネオヘアー,12/30,2,/wiki/%E3%82%B9%E3%83%8D%E3%82%AA%E3%83%98%E3%82%A2%E3%83%BC,GALAXY STAGE,2005
椿屋四重奏,12/30,2,/wiki/%E6%A4%BF%E5%B1%8B%E5%9B%9B%E9%87%8D%E5%A5%8F,GALAXY STAGE,2005
MASTER LOW,12/30,2,/wiki/MASTER_LOW,GALAXY STAGE,2005
キリンジ,12/30,2,/wiki/%E3%82%AD%E3%83%AA%E3%83%B3%E3%82%B8,GALAXY STAGE,2005
PENPALS,12/30,2,/wiki/PENPALS,GALAXY STAGE,2005
the ARROWS,12/30,2,/wiki/The_ARROWS,MOON STAGE,2005
VOLA & THE ORIENTAL MACHINE,12/30,2,/wiki/VOLA_%26_THE_ORIENTAL_MACHINE,MOON STAGE,2005
detroit7,12/30,2,,MOON STAGE,2005
マキシマム ザ ホルモン,12/30,2,/wiki/%E3%83%9E%E3%82%AD%E3%82%B7%E3%83%9E%E3%83%A0_%E3%82%B6_%E3%83%9B%E3%83%AB%E3%83%A2%E3%83%B3,MOON STAGE,2005
CORNER,12/30,2,,MOON STAGE,2005
HIFANA,12/30,2,/wiki/HIFANA,MOON STAGE,2005
The かまどうま/エレクトリック・カマドウマ,12/30,2,,MOON STAGE,2005
MO'SOME TONEBENDER,12/30,2,/wiki/MO%27SOME_TONEBENDER,MOON STAGE,2005
TAICHI MASTER,12/30,2,/wiki/TAICHI_MASTER,DJ BOOTH,2005
ハヤシヒロユキ(POLYSICS),12/30,2,/wiki/%E3%83%8F%E3%83%A4%E3%82%B7%E3%83%92%E3%83%AD%E3%83%A6%E3%82%AD,DJ BOOTH,2005
TEAM 紅卍(松尾スズキ・河井克夫),12/30,2,,DJ BOOTH,2005
真心ブラザーズ4人バンドVersion,12/31,3,/wiki/%E7%9C%9F%E5%BF%83%E3%83%96%E3%83%A9%E3%82%B6%E3%83%BC%E3%82%BA,EARTH STAGE,2005
エレファントカシマシ,12/31,3,/wiki/%E3%82%A8%E3%83%AC%E3%83%95%E3%82%A1%E3%83%B3%E3%83%88%E3%82%AB%E3%82%B7%E3%83%9E%E3%82%B7,EARTH STAGE,2005
TERIYAKI BOYZ,12/31,3,/wiki/TERIYAKI_BOYZ,EARTH STAGE,2005
BRAHMAN,12/31,3,/wiki/BRAHMAN,EARTH STAGE,2005
くるり,12/31,3,/wiki/%E3%81%8F%E3%82%8B%E3%82%8A,EARTH STAGE,2005
忌野清志郎&NICE MIDDLEwith NEW BLUE DAY HORNS,12/31,3,/wiki/%E5%BF%8C%E9%87%8E%E6%B8%85%E5%BF%97%E9%83%8E,EARTH STAGE,2005
KREVA,12/31,3,/wiki/KREVA,EARTH STAGE,2005
BEAT CRUSADERS,12/31,3,/wiki/BEAT_CRUSADERS,EARTH STAGE,2005
レミオロメン,12/31,3,/wiki/%E3%83%AC%E3%83%9F%E3%82%AA%E3%83%AD%E3%83%A1%E3%83%B3,EARTH STAGE,2005
AIR,12/31,3,/wiki/AIR,GALAXY STAGE,2005
Salyu,12/31,3,/wiki/Salyu,GALAXY STAGE,2005
麗蘭,12/31,3,/wiki/%E9%BA%97%E8%98%AD,GALAXY STAGE,2005
ART-SCHOOL,12/31,3,/wiki/ART-SCHOOL,GALAXY STAGE,2005
PUFFY,12/31,3,/wiki/PUFFY,GALAXY STAGE,2005
10-FEET,12/31,3,/wiki/10-FEET,GALAXY STAGE,2005
locofrank,12/31,3,/wiki/Locofrank,GALAXY STAGE,2005
LOST IN TIME,12/31,3,/wiki/LOST_IN_TIME,GALAXY STAGE,2005
Jackson vibe,12/31,3,/wiki/Jackson_vibe,GALAXY STAGE,2005
DOPING PANDA,12/31,3,/wiki/DOPING_PANDA,GALAXY STAGE,2005
RADWIMPS,12/31,3,/wiki/RADWIMPS,MOON STAGE,2005
少年ナイフ,12/31,3,/wiki/%E5%B0%91%E5%B9%B4%E3%83%8A%E3%82%A4%E3%83%95,MOON STAGE,2005
音速ライン,12/31,3,/wiki/%E9%9F%B3%E9%80%9F%E3%83%A9%E3%82%A4%E3%83%B3,MOON STAGE,2005
No Regret Life,12/31,3,/wiki/No_Regret_Life,MOON STAGE,2005
ランクヘッド,12/31,3,/wiki/%E3%83%A9%E3%83%B3%E3%82%AF%E3%83%98%E3%83%83%E3%83%89,MOON STAGE,2005
bonobos,12/31,3,/wiki/Bonobos,MOON STAGE,2005
RYUKYUDISKO,12/31,3,/wiki/RYUKYUDISKO,MOON STAGE,2005
髭（HiGE）,12/31,3,/wiki/HiGE,MOON STAGE,2005
tobaccojuice,12/31,3,/wiki/Tobaccojuice,MOON STAGE,2005
YOUR SONG IS GOOD,12/31,3,/wiki/YOUR_SONG_IS_GOOD,MOON STAGE,2005
HALFBY,12/31,3,/wiki/HALFBY,DJ BOOTH,2005
ダイノジ,12/31,3,/wiki/%E3%83%80%E3%82%A4%E3%83%8E%E3%82%B8,DJ BOOTH,2005
PUFFY,12/29,1,/wiki/PUFFY,AURORA STAGE,2006
LOST IN TIME,12/29,1,/wiki/LOST_IN_TIME,AURORA STAGE,2006
YO-KING,12/29,1,/wiki/YO-KING,AURORA STAGE,2006
MO'SOME TONEBENDER,12/29,1,/wiki/MO%27SOME_TONEBENDER,AURORA STAGE,2006
100s,12/29,1,/wiki/100s,AURORA STAGE,2006
KEN YOKOYAMA,12/29,1,/wiki/KEN_YOKOYAMA,AURORA STAGE,2006
ELLEGARDEN,12/29,1,/wiki/ELLEGARDEN,AURORA STAGE,2006
斉藤和義,12/29,1,/wiki/%E6%96%89%E8%97%A4%E5%92%8C%E7%BE%A9,AURORA STAGE,2006
髭（HiGE）,12/29,1,/wiki/%E9%AB%AD%EF%BC%88HiGE%EF%BC%89,PLANET STAGE,2006
YOUR SONG IS GOOD,12/29,1,/wiki/YOUR_SONG_IS_GOOD,PLANET STAGE,2006
"SOIL&""PIMP""SESSIONS",12/29,1,/wiki/SOIL%26%22PIMP%22SESSIONS,PLANET STAGE,2006
YUI,12/29,1,/wiki/YUI_(%E6%AD%8C%E6%89%8B),PLANET STAGE,2006
BOOM BOOM SATELLITES,12/29,1,/wiki/BOOM_BOOM_SATELLITES,PLANET STAGE,2006
木村カエラ,12/29,1,/wiki/%E6%9C%A8%E6%9D%91%E3%82%AB%E3%82%A8%E3%83%A9,PLANET STAGE,2006
電気グルーヴ,12/29,1,/wiki/%E9%9B%BB%E6%B0%97%E3%82%B0%E3%83%AB%E3%83%BC%E3%83%B4,PLANET STAGE,2006
DOPING PANDA,12/29,1,/wiki/DOPING_PANDA,PLANET STAGE,2006
小野眞一（100s）,12/29,1,/wiki/100s,DJ BOOTH,2006
RAM RIDER,12/29,1,/wiki/RAM_RIDER,DJ BOOTH,2006
中塚武,12/29,1,/wiki/%E4%B8%AD%E5%A1%9A%E6%AD%A6,DJ BOOTH,2006
THE BACK HORN,12/30,2,/wiki/THE_BACK_HORN,AURORA STAGE,2006
ULTRA BRAiN,12/30,2,/wiki/ULTRA_BRAiN,AURORA STAGE,2006
フルカワミキ,12/30,2,/wiki/%E3%83%95%E3%83%AB%E3%82%AB%E3%83%AF%E3%83%9F%E3%82%AD,AURORA STAGE,2006
フジファブリック,12/30,2,/wiki/%E3%83%95%E3%82%B8%E3%83%95%E3%82%A1%E3%83%96%E3%83%AA%E3%83%83%E3%82%AF,AURORA STAGE,2006
BEAT CRUSADERS,12/30,2,/wiki/BEAT_CRUSADERS,AURORA STAGE,2006
